timestamp_ms,iso,currentTime_s,duration_s,paused,playbackRate,readyState,videoWidth,videoHeight,totalVideoFrames,droppedVideoFrames,buffered_start_s,buffered_end_s,buffered_seconds,debug_text
"1765427106260","2025-12-11T04:25:06.260Z","394.986182","3152.524375","false","1","4","1920","1080","9475","0","381.214166","426.709333","31.72315100000003",
"1765427107260","2025-12-11T04:25:07.260Z","395.986416","3152.524375","false","1","4","1920","1080","9499","0","381.214166","426.709333","30.722916999999995",
"1765427108260","2025-12-11T04:25:08.260Z","396.985849","3152.524375","false","1","4","1920","1080","9523","0","381.214166","433.023999","36.03815000000003",
"1765427109260","2025-12-11T04:25:09.260Z","397.986072","3152.524375","false","1","4","1920","1080","9547","0","383.8835","433.023999","35.037927000000025",
"1765427110260","2025-12-11T04:25:10.260Z","398.986273","3152.524375","false","1","4","1920","1080","9571","0","383.8835","433.023999","34.03772600000002",
"1765427111260","2025-12-11T04:25:11.260Z","399.986653","3152.524375","false","1","4","1920","1080","9595","0","383.8835","433.023999","33.037346000000014",
"1765427112261","2025-12-11T04:25:12.261Z","400.987413","3152.524375","false","1","4","1920","1080","9619","0","389.472416","433.023999","32.036586",
"1765427113259","2025-12-11T04:25:13.259Z","401.985154","3152.524375","false","1","4","1920","1080","9643","0","389.472416","433.023999","31.03884499999998",
"1765427114260","2025-12-11T04:25:14.260Z","402.985869","3152.524375","false","1","4","1920","1080","9667","0","389.472416","435.726958","32.741089000000045",
"1765427115260","2025-12-11T04:25:15.260Z","403.986622","3152.524375","false","1","4","1920","1080","9691","0","389.472416","435.726958","31.740336000000013",
"1765427116259","2025-12-11T04:25:16.259Z","404.984957","3152.524375","false","1","4","1920","1080","9715","0","389.472416","441.770666","36.785709",
"1765427117260","2025-12-11T04:25:17.260Z","405.986635","3152.524375","false","1","4","1920","1080","9739","0","389.472416","441.770666","35.78403100000003",
"1765427118260","2025-12-11T04:25:18.260Z","406.986593","3152.524375","false","1","4","1920","1080","9763","0","392.934208","441.770666","34.78407299999998",
"1765427119260","2025-12-11T04:25:19.260Z","407.986629","3152.524375","false","1","4","1920","1080","9787","0","392.934208","441.770666","33.78403700000001",
"1765427120259","2025-12-11T04:25:20.259Z","408.98534","3152.524375","false","1","4","1920","1080","9811","0","392.934208","441.770666","32.785326",
"1765427121259","2025-12-11T04:25:21.259Z","409.985095","3152.524375","false","1","4","1920","1080","9834","0","392.934208","441.770666","31.785571000000004",
"1765427122260","2025-12-11T04:25:22.260Z","410.986553","3152.524375","false","1","4","1920","1080","9858","0","392.934208","441.770666","30.78411299999999",
"1765427123261","2025-12-11T04:25:23.261Z","411.987475","3152.524375","false","1","4","1920","1080","9882","0","392.934208","447.786666","35.79919100000001",
"1765427124260","2025-12-11T04:25:24.260Z","412.98667","3152.524375","false","1","4","1920","1080","9906","0","392.934208","447.786666","34.79999600000002",
"1765427125259","2025-12-11T04:25:25.259Z","413.985414","3152.524375","false","1","4","1920","1080","9930","0","392.934208","447.786666","33.801252000000034",
"1765427126260","2025-12-11T04:25:26.260Z","414.986217","3152.524375","false","1","4","1920","1080","9954","0","400.274875","447.786666","32.800449000000015",
"1765427127260","2025-12-11T04:25:27.260Z","415.986306","3152.524375","false","1","4","1920","1080","9978","0","400.274875","447.786666","31.800360000000012",
"1765427128260","2025-12-11T04:25:28.260Z","416.985873","3152.524375","false","1","4","1920","1080","10002","0","400.274875","447.786666","30.800793",
"1765427129259","2025-12-11T04:25:29.259Z","417.985588","3152.524375","false","1","4","1920","1080","10026","0","400.274875","453.845333","35.859744999999975",
"1765427130260","2025-12-11T04:25:30.260Z","418.986105","3152.524375","false","1","4","1920","1080","10050","0","405.947208","453.845333","34.85922799999997",
"1765427131260","2025-12-11T04:25:31.260Z","419.986487","3152.524375","false","1","4","1920","1080","10074","0","405.947208","453.845333","33.85884599999997",
"1765427132260","2025-12-11T04:25:32.260Z","420.986756","3152.524375","false","1","4","1920","1080","10098","0","405.947208","453.845333","32.85857699999997",
"1765427133260","2025-12-11T04:25:33.260Z","421.986177","3152.524375","false","1","4","1920","1080","10122","0","405.947208","453.845333","31.859155999999984",
"1765427134260","2025-12-11T04:25:34.260Z","422.986289","3152.524375","false","1","4","1920","1080","10146","0","405.947208","453.845333","30.859043999999983",
"1765427135260","2025-12-11T04:25:35.260Z","423.986342","3152.524375","false","1","4","1920","1080","10170","0","405.947208","459.903999","35.91765700000002",
"1765427136259","2025-12-11T04:25:36.259Z","424.985266","3152.524375","false","1","4","1920","1080","10194","0","405.947208","459.903999","34.918732999999975",
"1765427137260","2025-12-11T04:25:37.260Z","425.98649","3152.524375","false","1","4","1920","1080","10218","0","405.947208","459.903999","33.917508999999995",
"1765427138260","2025-12-11T04:25:38.260Z","426.985978","3152.524375","false","1","4","1920","1080","10242","0","414.455708","459.903999","32.91802100000001",
"1765427139260","2025-12-11T04:25:39.260Z","427.986386","3152.524375","false","1","4","1920","1080","10266","0","414.455708","459.903999","31.917613000000017",
"1765427140259","2025-12-11T04:25:40.259Z","428.985474","3152.524375","false","1","4","1920","1080","10290","0","414.455708","459.903999","30.91852499999999",
"1765427141260","2025-12-11T04:25:41.260Z","429.985974","3152.524375","false","1","4","1920","1080","10314","0","414.455708","465.322666","35.33669200000003",
"1765427142260","2025-12-11T04:25:42.260Z","430.986828","3152.524375","false","1","4","1920","1080","10338","0","414.455708","465.322666","34.335838000000024",
"1765427143260","2025-12-11T04:25:43.260Z","431.986308","3152.524375","false","1","4","1920","1080","10362","0","414.455708","465.322666","33.33635800000002",
"1765427144259","2025-12-11T04:25:44.259Z","432.985616","3152.524375","false","1","4","1920","1080","10386","0","414.455708","465.322666","32.33705000000003",
"1765427145259","2025-12-11T04:25:45.259Z","433.985885","3152.524375","false","1","4","1920","1080","10410","0","418.000916","465.322666","31.33678100000003",
"1765427146259","2025-12-11T04:25:46.259Z","434.985529","3152.524375","false","1","4","1920","1080","10434","0","418.000916","470.698666","35.71313700000002",
"1765427147260","2025-12-11T04:25:47.260Z","435.986207","3152.524375","false","1","4","1920","1080","10458","0","418.000916","470.698666","34.712459000000024",
"1765427148259","2025-12-11T04:25:48.259Z","436.985604","3152.524375","false","1","4","1920","1080","10482","0","418.000916","470.698666","33.71306199999998",
"1765427149260","2025-12-11T04:25:49.260Z","437.986119","3152.524375","false","1","4","1920","1080","10506","0","418.000916","470.698666","32.71254700000003",
"1765427150260","2025-12-11T04:25:50.260Z","438.986262","3152.524375","false","1","4","1920","1080","10530","0","418.000916","470.698666","31.712403999999992",
"1765427151259","2025-12-11T04:25:51.259Z","439.98554","3152.524375","false","1","4","1920","1080","10554","0","418.000916","470.698666","30.71312599999999",
"1765427152259","2025-12-11T04:25:52.259Z","440.985836","3152.524375","false","1","4","1920","1080","10578","0","418.000916","473.055916","32.07008000000002",
"1765427153260","2025-12-11T04:25:53.260Z","441.986175","3152.524375","false","1","4","1920","1080","10602","0","426.717958","473.055916","31.069741000000022",
"1765427154259","2025-12-11T04:25:54.259Z","442.985881","3152.524375","false","1","4","1920","1080","10626","0","426.717958","475.647999","32.66211800000002",
"1765427155259","2025-12-11T04:25:55.259Z","443.985815","3152.524375","false","1","4","1920","1080","10649","0","426.717958","475.647999","31.662184000000025",
"1765427156261","2025-12-11T04:25:56.261Z","444.987791","3152.524375","false","1","4","1920","1080","10673","0","426.717958","475.647999","30.66020800000001",
"1765427157260","2025-12-11T04:25:57.260Z","445.986741","3152.524375","false","1","4","1920","1080","10697","0","426.717958","479.604124","33.61738300000002",
"1765427158260","2025-12-11T04:25:58.260Z","446.986923","3152.524375","false","1","4","1920","1080","10721","0","426.717958","479.604124","32.61720100000002",
"1765427159259","2025-12-11T04:25:59.259Z","447.985931","3152.524375","false","1","4","1920","1080","10745","0","426.717958","479.604124","31.61819300000002",
"1765427160260","2025-12-11T04:26:00.260Z","448.986793","3152.524375","false","1","4","1920","1080","10769","0","435.726958","479.604124","30.617331000000036",
"1765427161261","2025-12-11T04:26:01.261Z","449.987748","3152.524375","false","1","4","1920","1080","10793","0","435.726958","482.261333","32.27358499999997",
"1765427162261","2025-12-11T04:26:02.261Z","450.987755","3152.524375","false","1","4","1920","1080","10817","0","435.726958","482.261333","31.273577999999986",
"1765427163260","2025-12-11T04:26:03.260Z","451.986368","3152.524375","false","1","4","1920","1080","10841","0","435.726958","486.152333","34.16596499999997",
"1765427164261","2025-12-11T04:26:04.261Z","452.98786","3152.524375","false","1","4","1920","1080","10865","0","435.726958","486.152333","33.16447299999999",
"1765427165261","2025-12-11T04:26:05.261Z","453.987661","3152.524375","false","1","4","1920","1080","10889","0","441.774666","486.152333","32.164671999999996",
"1765427166261","2025-12-11T04:26:06.261Z","454.987648","3152.524375","false","1","4","1920","1080","10913","0","441.774666","486.152333","31.16468500000002",
"1765427167260","2025-12-11T04:26:07.260Z","455.986068","3152.524375","false","1","4","1920","1080","10937","0","441.774666","488.618666","32.63259800000003",
"1765427168261","2025-12-11T04:26:08.261Z","456.987279","3152.524375","false","1","4","1920","1080","10961","0","441.774666","488.618666","31.631387000000018",
"1765427169260","2025-12-11T04:26:09.260Z","457.987038","3152.524375","false","1","4","1920","1080","10982","0","441.774666","488.618666","30.631628000000035",
"1765427170261","2025-12-11T04:26:10.261Z","458.987298","3152.524375","false","1","4","1920","1080","11006","0","441.774666","491.657833","32.67053499999997",
"1765427171260","2025-12-11T04:26:11.260Z","459.986591","3152.524375","false","1","4","1920","1080","11030","0","447.822375","491.657833","31.671242000000007",
"1765427172261","2025-12-11T04:26:12.261Z","460.98721","3152.524375","false","1","4","1920","1080","11054","0","447.822375","491.657833","30.670622999999978",
"1765427173260","2025-12-11T04:26:13.260Z","461.9871","3152.524375","false","1","4","1920","1080","11081","0","447.822375","495.018666","33.031566",
"1765427174260","2025-12-11T04:26:14.260Z","462.986859","3152.524375","false","1","4","1920","1080","11105","0","447.822375","495.018666","32.031807000000015",
"1765427175261","2025-12-11T04:26:15.261Z","463.987265","3152.524375","false","1","4","1920","1080","11129","0","447.822375","495.018666","31.031401000000017",
"1765427176259","2025-12-11T04:26:16.259Z","464.985759","3152.524375","false","1","4","1920","1080","11153","0","447.822375","497.872374","32.886615000000006",
"1765427177260","2025-12-11T04:26:17.260Z","465.986151","3152.524375","false","1","4","1920","1080","11177","0","453.870083","497.872374","31.886222999999973",
"1765427178259","2025-12-11T04:26:18.259Z","466.985937","3152.524375","false","1","4","1920","1080","11201","0","453.870083","497.872374","30.886437",
"1765427179260","2025-12-11T04:26:19.260Z","467.987095","3152.524375","false","1","4","1920","1080","11225","0","453.870083","499.711999","31.72490399999998",
